Stock,Price,Volume
GOOGL,2897.285225304569,74364
GOOGL,1414.4314868326994,84816
TSLA,1598.2039019776412,31792
TSLA,611.0570052246702,35058
MSFT,2292.0994226108846,10386
META,960.8527993497527,22292
AMZN,2183.4174248270065,72551
META,419.4009405589546,58493
AMZN,2832.1314893525837,79216
AMZN,371.523202191133,34827
MSFT,2933.0524354812237,25943
MSFT,1423.5681350532184,66887
META,2186.45162470605,86443
AMZN,993.2884266312518,89073
AAPL,902.4411404138673,31253
MSFT,1769.6937920908563,21220
TSLA,2373.5517285611613,11517
AAPL,2795.5367928863916,50737
META,2984.2079885508424,72599
GOOGL,1554.6636758048955,82780
AMZN,1441.2719662769027,12141
TSLA,2281.3065144249413,17974
TSLA,2353.084053654535,71928
TSLA,726.6205385195402,5243
TSLA,1460.9998989383116,76074
META,2299.790629501947,1016
AMZN,1770.0916838965245,3613
TSLA,106.25291935722655,88030
META,2412.62459814268,46034
TSLA,2609.6052095430805,20818
AAPL,1118.9002290257356,43889
META,2244.005219909975,15119
MSFT,1307.965404972778,12847
GOOGL,1846.2055815315025,67864
AMZN,631.197448756996,84680
GOOGL,2239.6538625409116,12120
GOOGL,187.6226796861065,6243
META,1913.2676512538922,72593
MSFT,1669.4123994032902,18932
AMZN,240.3518082847276,99031
AAPL,1134.7787664318507,4532
MSFT,594.8838607295049,82512
TSLA,1900.1376438881416,50535
TSLA,1296.8218463648327,89957
GOOGL,1286.7871672386023,54832
AAPL,522.0067830990373,24325
GOOGL,105.40882571631744,39960
META,2919.1474345124084,63752
TSLA,830.6390314898995,47201
AMZN,2159.328309235876,89816
MSFT,722.2046576499381,12608
AAPL,614.4008037375265,55965
MSFT,1995.6005035655674,21957
MSFT,354.1236869787947,53416
GOOGL,2661.3769025529577,66732
TSLA,2076.750970107988,91711
AAPL,956.268594929078,96248
MSFT,1733.6171955376474,4280
AAPL,2126.36399301668,72084
AAPL,1520.8930735908252,59562
TSLA,1435.5871674801776,49745
MSFT,575.5382587593367,64288
AAPL,1719.7225437683132,13047
AAPL,2358.4522642622087,90779
MSFT,2979.093128234145,93020
MSFT,1957.2956984240107,48579
MSFT,2030.507287809037,62060
GOOGL,1333.1565976122636,84833
MSFT,1610.7216945682328,95052
TSLA,2108.59649150151,35094
AAPL,267.7252198610969,24890
GOOGL,1082.2027114834216,67979
MSFT,865.6145876277094,76869
AMZN,2894.091170611771,75103
GOOGL,298.0324532266409,55117
GOOGL,499.88349396203347,57336
META,1319.676727508273,97970
GOOGL,635.1531221394162,54699
GOOGL,1876.4606064107463,71276
AAPL,2267.45572191202,14869
META,1234.0498868453103,28783
AAPL,2543.673762154382,95519
META,2294.9423435075973,17256
GOOGL,1737.899458100437,61115
AMZN,2013.5770553097984,63620
MSFT,2240.0553146914153,1095
META,1931.816716529924,48034
META,2427.329333874059,27694
GOOGL,1806.05206552248,30543
GOOGL,2161.3568204901558,45517
MSFT,1281.4874222381895,32744
AAPL,2836.026065369495,66631
META,779.9324049450362,86141
GOOGL,1706.7930452929256,11928
GOOGL,2144.0006878762324,90295
GOOGL,1391.7817795276428,73255
GOOGL,1822.0688358815487,31827
MSFT,470.08010495643106,53494
AAPL,2759.6679752675673,64637
AMZN,2544.5739542897745,49238
MSFT,1426.3629702439523,26431
AMZN,1748.9923960027236,43353
AMZN,1145.8133497025985,83367
MSFT,2652.6706638121877,96883
AAPL,848.7978364095871,31759
AAPL,1297.6287061943012,4204
META,949.120034917383,78676
AAPL,146.845742814307,24739
MSFT,909.1280602914178,1114
MSFT,1668.255733759727,82390
TSLA,327.40183172233606,29223
MSFT,2362.49833678059,54145
TSLA,1584.5693255914136,40722
AMZN,1437.187471319285,70715
MSFT,525.3099222278818,46903
TSLA,1218.597827000534,79217
AAPL,2394.6217868576286,85426
META,654.5664420144636,43260
AMZN,2994.3976179549063,71089
MSFT,1001.8091755114663,87661
META,241.32368810414061,87483
GOOGL,1277.3692412450378,22007
AMZN,2227.294269284333,61090
META,2580.935276959915,15415
AMZN,969.2152687478728,71612
TSLA,2063.0735076169794,31858
MSFT,785.5918971502763,66830
TSLA,2666.1798990125167,25682
AMZN,455.8263552907744,78823
AAPL,2355.9229466088063,18994
MSFT,2302.891681379521,3239
MSFT,2409.282830606723,64847
META,2657.207883658005,93277
META,2448.8164502256227,16267
MSFT,150.2753542615681,68362
META,1231.0475104907312,5849
AAPL,828.927293050514,19639
AMZN,1200.1504340179752,39153
GOOGL,2154.787404104513,72007
AMZN,1749.6397756504005,85734
AAPL,2356.2705854217606,49673
TSLA,1691.137603254301,76825
TSLA,664.6781915324912,70106
META,2655.170206279388,58502
GOOGL,2868.3612662254945,92590
TSLA,593.7125735870861,70183
AAPL,1790.3389176672208,49397
GOOGL,317.6972540081764,20080
AAPL,1117.0438302512807,14767
MSFT,774.3990983209029,84746
TSLA,2764.3870088187014,20459
META,1679.6515419315938,48235
MSFT,2167.0226714645964,88769
AMZN,1368.0696542917208,91283
MSFT,1427.0645841129067,38057
TSLA,1334.712343401703,97018
AMZN,177.4291725484003,90190
TSLA,2928.035479289521,49625
TSLA,1462.2274779216145,71240
TSLA,1112.5826374085882,31369
AAPL,2563.9265517783124,6104
META,1401.3342923813689,42437
TSLA,216.30247263003957,70467
AMZN,215.0905220128492,65884
AMZN,2155.517642730031,79803
GOOGL,267.2687724546863,84555
TSLA,574.4603200125354,98101
AAPL,1938.3356690683713,23219
TSLA,208.1184242052271,36085
META,795.0040479141444,42557
AMZN,2359.4168772471508,39697
MSFT,2889.1430526289732,17158
TSLA,885.0953449715183,26010
AAPL,2734.744449485508,82459
AMZN,890.9479428534275,96942
TSLA,1722.6548032286237,73274
META,2014.51933340143,59108
GOOGL,2835.00561925745,94345
MSFT,1602.9246090962986,91423
AMZN,309.82528374507945,99285
GOOGL,2029.6857734720977,33580
AMZN,1583.179323598382,66959
META,881.9875396843582,3145
MSFT,1736.3352048154836,36976
GOOGL,1914.8995354800988,31342
GOOGL,2001.1080831805325,65880
MSFT,2435.9629741194753,93040
META,2630.927542339323,76049
MSFT,1884.545512759939,96849
META,2286.6746699120263,10133
MSFT,2451.5734856116187,21800
AMZN,2906.709694300721,48111
META,2178.0190952631265,19832
AMZN,1435.425836377282,80437
AAPL,2032.5387077358603,86420
GOOGL,2907.6674484494174,57162
GOOGL,911.4348436567976,71944
META,540.9658820889078,75981
TSLA,1336.0121147496905,50627
GOOGL,2714.945650923253,31584
AAPL,2511.088553609567,24369
AAPL,1680.8853330432257,78081
MSFT,1405.1135584454726,15203
GOOGL,503.5845819303829,29878
AAPL,1038.1721405785643,55451
MSFT,694.5707805092278,12262
META,2652.050950372635,88235
AAPL,2139.364119610417,12892
GOOGL,2066.750378038955,27514
GOOGL,2341.447086420117,22644
MSFT,2538.5632554092044,94673
GOOGL,376.41351086716986,71183
MSFT,2188.725115006526,72226
GOOGL,229.09859389728206,84217
TSLA,604.6359994478414,42589
MSFT,1601.774735493978,53125
TSLA,763.674717183196,22448
META,1960.1885494250373,21062
GOOGL,2457.864957742611,1425
META,2348.022653216517,26889
AMZN,1155.2844442527085,57153
GOOGL,828.396204246464,17742
META,953.847351518018,86618
META,393.31144537047174,37480
AMZN,2473.205828469679,47596
GOOGL,2042.6354222725502,25627
MSFT,504.9203144409711,21199
AAPL,412.9912763320374,24498
MSFT,2218.542064233683,72321
META,633.6882597465142,58249
AMZN,2198.9163761291543,27930
GOOGL,1211.9270000014576,4532
GOOGL,668.0827599704515,94699
GOOGL,1555.8573199543812,51343
AAPL,727.2715757433584,70534
AAPL,1076.647741583598,83186
MSFT,2962.543998177489,38793
META,1226.1016958916919,36088
MSFT,258.9923726724634,18729
AMZN,1203.0770093029096,57614
AAPL,1896.5550779047182,98039
TSLA,777.2509336781814,46181
MSFT,1677.82177960323,43530
META,1257.2031622634224,73920
TSLA,1250.2934662801483,91064
MSFT,1329.623279117569,28586
META,897.2544816878423,11794
TSLA,1043.4771059546345,32054
TSLA,154.85262177942417,74450
MSFT,684.5363245473766,79343
AAPL,854.0260588550284,59282
MSFT,1907.6723007212813,84197
AAPL,2939.9086878736807,56125
GOOGL,1219.4132759589536,3757
META,2315.045292399141,40425
META,852.9604639327648,16434
GOOGL,1744.4319359940532,17928
GOOGL,2400.3282233793893,83504
META,418.0054795596931,20718
GOOGL,150.70500550377915,58353
AMZN,416.4331904160617,43034
AMZN,1555.1567275925122,68741
MSFT,2227.2614860305953,31924
TSLA,636.1869729085959,16122
AMZN,1711.9032728540412,44163
AMZN,982.3287302278674,25558
TSLA,1251.4612139808137,79404
AMZN,482.3809007751689,32468
TSLA,2525.6746323483726,90342
AMZN,1902.0389287344713,10611
GOOGL,2601.7670305988213,13368
META,555.9715942863222,48465
TSLA,2561.297739558792,16399
GOOGL,684.0373947372866,90732
MSFT,748.6227964508986,53273
TSLA,1929.7660198096678,73550
TSLA,218.75830669139015,87479
AAPL,754.9373859123589,4164
AMZN,370.166064435289,70589
TSLA,2735.0173642542513,45758
AAPL,805.5604090648535,24431
META,780.2515282116811,77003
AAPL,1369.9890724795973,31161
AAPL,1160.0796737249743,57709
META,1478.0942074846917,91108
GOOGL,137.45819292657282,86179
AAPL,1689.520853488553,58872
TSLA,2181.340038382944,50688
MSFT,581.3299919925055,60090
AMZN,2607.554081922964,39028
META,1644.976290657225,45624
GOOGL,2498.45123680995,56049
META,1417.1883609111915,11786
AAPL,715.2231955481581,43848
AAPL,1287.0390230453193,17601
GOOGL,1225.6691276073836,54401
META,1984.5705158869735,40482
GOOGL,364.2938303433976,96391
META,282.68349411870673,38983
TSLA,2437.0262425361516,35828
TSLA,2404.305248087756,84186
MSFT,957.3798305714156,81807
TSLA,155.7039488055165,64306
TSLA,855.0811303086263,41058
META,1709.1481943705467,66287
GOOGL,2108.2865147913835,16536
GOOGL,2537.4467609489166,18189
AMZN,1919.517148236407,22889
GOOGL,2211.0127372198435,34274
GOOGL,574.4741152678731,5631
TSLA,484.52158916187966,89663
META,238.83121559012505,50167
TSLA,1478.160223274587,91750
GOOGL,1108.7709504802012,3190
GOOGL,164.98383307606792,65747
AMZN,639.6302374027656,84428
AAPL,535.9327137025361,88477
GOOGL,1780.4207029687702,22222
MSFT,652.6681005914378,66312
AMZN,633.3845315356584,33055
AAPL,2763.8400229088843,8741
META,2738.903417628773,56077
TSLA,525.5447236134936,60652
GOOGL,465.25138198564105,15607
MSFT,430.60917465488455,68398
TSLA,1171.907839389709,35420
GOOGL,1306.1026802881338,47649
AAPL,1330.7849727438927,23870
GOOGL,1090.6703566132826,23289
META,477.2262097723531,45624
GOOGL,686.8043625618124,45099
MSFT,1935.003863740502,9768
AMZN,644.8586492986065,57798
TSLA,2775.254494815485,48519
META,1242.5243540175843,38663
TSLA,512.2217496736737,22267
GOOGL,1543.4213897205245,46556
MSFT,192.2210773612737,55398
AMZN,1849.0572004643861,97429
GOOGL,2053.1155592699306,91462
TSLA,399.8836234467304,45483
GOOGL,2258.0502245510247,78110
AAPL,1312.6629229324244,41773
META,262.8179095158819,35870
AMZN,2824.254471706972,74526
GOOGL,2778.7413491516895,97064
MSFT,1586.688761118432,4148
META,2742.802979757063,89109
TSLA,1521.7172832895842,22168
META,2967.4564850938305,97233
AAPL,443.1902633863224,73333
MSFT,2065.3499368809635,29909
TSLA,2640.3430947522384,55623
AAPL,2590.5140223068015,28692
TSLA,2162.725173571277,60488
AMZN,513.2558962873485,53175
GOOGL,1845.0249476321521,61083
TSLA,1625.7486596172091,66211
AAPL,796.1926540048266,68036
AMZN,1091.1073270603922,19034
GOOGL,2815.6848853558154,35671
AMZN,2289.0616658395625,27400
MSFT,1787.2809146418351,43566
META,181.02038705729612,98802
MSFT,359.5292470797444,10684
GOOGL,1698.6317468934444,71620
MSFT,1200.6059817575274,30800
GOOGL,1804.5233037370153,38994
META,1905.8139247752501,37269
MSFT,1625.6158356683177,97328
META,946.1775238478239,42346
META,1005.3825900228564,40644
MSFT,161.93044225930993,25104
MSFT,2206.0267000130734,74004
GOOGL,1024.6505361070235,95701
TSLA,2395.028532862007,66004
TSLA,1430.081869550717,90233
MSFT,1160.3407187863568,7346
TSLA,2553.0490308474814,68078
AMZN,641.3492403212101,97600
MSFT,1564.5054850425959,11526
AMZN,1905.2178756123824,20868
TSLA,596.9311797192121,29520
GOOGL,1930.1486119104682,87486
META,993.1313882902473,39540
META,1914.5210034714678,79276
AAPL,1311.8309257502813,65275
GOOGL,1137.45038698903,16961
GOOGL,581.2591299391423,51711
META,741.7097150189827,3090
META,1734.3819959711532,59987
TSLA,784.9121156446824,82325
GOOGL,1812.6524031441609,35830
META,1483.0992665435926,96835
META,2445.028870428647,44860
TSLA,1372.2426549759011,47480
AAPL,752.0768891095744,58253
TSLA,2329.1815320433807,89475
AMZN,2927.46039205581,17087
TSLA,1303.7038201323394,86873
AMZN,923.7129339552741,42112
GOOGL,1274.8123950600416,11869
GOOGL,2161.4258559367436,77295
AMZN,882.6065714978753,25979
GOOGL,2452.7597431810796,20039
MSFT,1936.78603142704,20762
AAPL,1345.136815432713,57131
META,866.0928842816123,62742
TSLA,897.0013895640678,14804
AAPL,1845.4226545262145,67353
GOOGL,1248.0755374160863,20960
AAPL,2589.6123568880475,49196
MSFT,2849.915785825965,95784
MSFT,2444.5905583789336,31050
TSLA,461.8093309587241,47191
GOOGL,891.9829793360773,13963
GOOGL,2932.5518232873405,39194
MSFT,2303.1599549922876,56119
AMZN,889.9317011526915,58802
AAPL,1058.1775666796798,71232
MSFT,944.1018873986102,4932
AAPL,2137.1762910358475,4879
TSLA,822.844592878094,6038
MSFT,2879.598554047091,42851
META,718.4072243221202,91280
TSLA,731.3908356136511,62199
AMZN,823.0465347017599,79534
AMZN,2594.889266620743,23579
GOOGL,1621.866638472961,87464
TSLA,115.38068909306166,16731
MSFT,452.4868379793599,80538
AAPL,216.70150093954678,68411
AAPL,1686.2172982881623,12687
TSLA,1087.143868746004,17619
MSFT,2418.4161614712734,22963
GOOGL,967.4737707221424,56252
AMZN,121.61178168983746,44579
AMZN,2877.3607667290185,61754
GOOGL,2247.4977047235075,75900
META,350.4803662191953,87132
MSFT,2962.434390931719,87360
AAPL,504.00313657119324,34266
AAPL,645.9005095089144,49905
META,2249.2624923338117,35246
META,1513.3047805900578,66310
AAPL,2421.9268346463373,71303
MSFT,2042.2870053843105,65904
MSFT,1120.6030184506453,12471
TSLA,2259.0886919741565,44187
TSLA,1840.9905368557381,99106
GOOGL,1583.3717731708407,11970
GOOGL,1157.1834296283555,34173
AAPL,1457.3599101411867,36458
MSFT,1874.7925693953466,50999
TSLA,1459.565656548598,43368
AAPL,2207.368610678226,16765
META,2316.220770222502,83732
TSLA,2053.057707133178,71957
MSFT,907.5240012347099,76716
MSFT,1476.2203071450558,76400
GOOGL,299.5220187281517,93383
META,2505.582470626246,87611
MSFT,1978.1157952554095,20126
MSFT,2583.7238636220363,93945
META,442.9539673066337,67493
META,1197.754760759234,13579
META,1156.4357312263692,54016
AAPL,1297.862913851366,75657
MSFT,2286.6891182354584,55783
AMZN,1214.5726099871968,26816
AAPL,1710.4892616592067,34572
META,2260.390307339584,53521
META,1270.36883737877,77947
GOOGL,372.01671121901717,79519
AAPL,967.345082392065,7778
AAPL,855.0009226798794,82538
MSFT,414.05706427691547,46546
AAPL,893.7640417546932,37486
TSLA,1317.6044255557174,63591
AMZN,2629.4149847460703,77440
META,612.2400716964228,93783
TSLA,1951.4172100990786,82867
GOOGL,1654.1036912698123,6585
META,1929.4354722999867,32844
AMZN,982.0681089489509,6332
MSFT,2526.5619315367517,47728
AMZN,910.466435615915,5742
MSFT,786.5419446786317,53805
AAPL,1362.7615470140286,62826
MSFT,2083.133012879977,3540
GOOGL,1350.4460318034935,83064
TSLA,2329.924198271037,24665
AMZN,1643.5833251653667,92148
TSLA,1095.5280498545799,75118
META,2173.3344700772186,71826
META,1970.282418946503,47111
TSLA,2219.1315760100156,88671
META,485.04724478504966,37536
TSLA,2349.421550438335,42057
META,972.5126035474063,62562
TSLA,1046.5212327544857,32904
AAPL,2331.8826353477734,17037
GOOGL,458.3315549075186,2852
META,1073.7641550988924,4581
GOOGL,2614.5899507327035,37711
MSFT,1129.7389629347551,84833
MSFT,2992.533657426574,68993
MSFT,1051.4506066316665,69447
GOOGL,1807.0219147766786,5697
GOOGL,2258.810840648843,65479
GOOGL,781.1529122680381,64660
MSFT,1153.8130826213255,93939
AAPL,2649.8533905604054,40158
META,2113.525203771387,82524
META,141.21119964601496,54888
TSLA,190.39845237968052,84298
META,1998.303561768996,25026
GOOGL,2823.6218507422623,55230
GOOGL,146.7369021747598,92405
AMZN,1025.65863324171,59876
GOOGL,120.06871570109593,32234
TSLA,2124.1245318279307,85866
META,1309.5323088486753,18523
MSFT,2155.155606415627,51812
AMZN,1587.134679692758,41493
TSLA,1545.5740598105876,48438
META,2682.8054272320833,20775
AAPL,2665.0390925528313,80567
TSLA,1161.8437544899418,41091
GOOGL,2498.3441983584667,37930
MSFT,615.4644638570768,69024
TSLA,2832.377552086994,59449
AMZN,2714.087006036728,24088
TSLA,782.7926286810582,48579
AMZN,2392.733174903786,15655
AMZN,1115.7122474082826,79814
TSLA,2838.0935517867624,41709
AMZN,899.6924680964736,2528
MSFT,1690.7022996193334,21478
GOOGL,2668.5104225070145,1146
AAPL,1381.5327518099646,70777
TSLA,628.2882649976771,46760
AMZN,831.3131784867951,90028
GOOGL,2643.385075329328,10318
AMZN,2537.438093680209,66897
GOOGL,1692.925355809408,68468
TSLA,456.5353427960622,93130
AMZN,2323.73970665907,18274
META,2820.5394101184015,99006
AAPL,2258.0951891498025,89218
AAPL,1501.2809032443697,73972
TSLA,2038.5690539488655,59573
META,2075.2194791241704,7496
META,2403.816543855738,21339
AMZN,1579.4775109697791,34088
TSLA,149.79112012078917,26367
GOOGL,2512.2026292823402,53443
META,175.60883719200012,95476
TSLA,1433.0494869420495,34052
AAPL,2784.32142699369,40988
MSFT,1235.1569615690198,36011
AMZN,1858.62289790423,66689
META,763.6876031494677,3938
MSFT,1126.6342581508945,41256
AAPL,1056.2502773729507,36157
MSFT,1541.4105574568853,31448
META,622.6040015138004,42076
GOOGL,2075.5461031569084,58451
MSFT,2268.7302625136763,84859
TSLA,2453.0828826463917,62578
AAPL,1752.4826216301549,41097
AMZN,765.2369852624394,48869
AAPL,597.3993966277701,28004
META,786.7447641181346,24775
TSLA,1705.720559481909,86428
AAPL,2273.2095476517147,73614
MSFT,2783.289767977439,36126
MSFT,432.72934322427716,60144
GOOGL,755.9980885169269,17107
TSLA,2028.3762991760723,11901
TSLA,476.46533234158125,31189
AMZN,733.9344407159905,87880
AMZN,1722.731618793832,5696
AMZN,1481.185730961907,47461
META,2896.1783895260605,93282
TSLA,1124.7276497868086,51822
GOOGL,1444.9709748813614,44471
AMZN,2916.9061476877487,44264
MSFT,1175.0146749303926,41604
AMZN,1549.6222566987806,81719
AMZN,2424.5007194708105,62861
TSLA,338.0564885686917,53033
AAPL,2255.9959449171533,19606
AAPL,2913.8958939582517,97337
MSFT,2113.2819317919975,27746
META,1270.702453297209,24074
AMZN,1006.6241961682316,52223
MSFT,347.3915864798952,2206
META,684.904723211653,10780
MSFT,608.792998563852,89979
AMZN,311.274861685578,56151
MSFT,486.79977202470104,7351
MSFT,862.5036616791291,34418
GOOGL,1363.8118390233292,9312
MSFT,2477.3899996272858,68406
AAPL,1823.539493257107,44760
META,1556.0170686907538,16280
META,202.474066535632,84385
GOOGL,2313.964095779128,98247
TSLA,649.9768024046056,88249
AMZN,2433.828529653118,39596
TSLA,396.48111868494243,76178
AMZN,1959.9746603771723,38519
GOOGL,645.7430400171148,3467
TSLA,2158.37659579209,3423
AAPL,2169.9966360800017,93276
MSFT,1852.6160941964126,96004
AMZN,1917.0315528921724,12013
TSLA,2222.23481969877,3824
AMZN,394.0552000509816,48368
META,313.38224989886044,74942
MSFT,2346.580920041091,92450
GOOGL,889.6610651499025,80739
GOOGL,1810.2942404781613,65165
AAPL,1183.9181290682616,6052
AAPL,1002.7241511368213,51808
GOOGL,1528.1080220078823,82713
AMZN,317.0392914303561,86209
META,2341.089166638112,81115
AMZN,2193.961874519383,68262
AMZN,1126.893399533348,98957
AMZN,1099.8294734219462,43476
MSFT,2005.3415761990998,40015
GOOGL,2265.8160275218925,30938
TSLA,2627.992934475126,58733
GOOGL,1234.7971188402328,68765
AAPL,2393.41197461833,10224
META,2794.987770969704,20957
AMZN,1259.290179628918,7129
META,666.836468545787,30657
META,1261.9580552490804,58535
GOOGL,1252.3445300947105,52968
AMZN,803.5332445261689,71838
META,1041.774709356132,99290
AMZN,2986.371445228782,48492
MSFT,1993.9436192509252,57136
MSFT,1754.2001771751136,33011
AMZN,1127.4261180810113,76123
GOOGL,647.6616775345307,66764
META,2608.1229767851764,69446
TSLA,2377.032516830933,86417
MSFT,1683.5591015153275,89541
TSLA,365.5240186087855,54735
TSLA,2163.7461503727022,10946
AMZN,2194.6718610108264,5944
MSFT,812.1185474451718,75132
AMZN,2703.36091470377,3639
MSFT,1360.7372037005557,80580
AAPL,1310.007499992658,49051
GOOGL,633.9560322921282,84915
META,2739.7291847464135,56948
AAPL,1223.9670564183675,68684
META,2985.570851581461,50982
GOOGL,977.7788727047734,39240
GOOGL,1153.5965884341133,37619
GOOGL,1117.4604319536243,59227
MSFT,1070.111600091831,2895
MSFT,2251.9180474295276,50353
GOOGL,2491.539094391278,60377
AAPL,595.6196451761068,35826
TSLA,1302.79581726634,47499
META,2484.4627389712064,37212
GOOGL,1366.5515551773708,53492
TSLA,666.0450577923739,2677
META,814.0300842011319,45159
AAPL,900.9965631862956,13027
TSLA,2721.0232551844533,83286
MSFT,2306.265745181449,23831
AAPL,1385.5123026008055,5211
MSFT,1062.4998995718825,41721
TSLA,566.4181995806653,8843
AMZN,104.9341113231389,26382
AAPL,1644.5454226427858,96419
META,2883.824228035455,45707
AMZN,2860.10526661972,88022
GOOGL,2109.5944798309965,17994
AMZN,2431.9842418660346,57541
MSFT,2865.708940907203,81935
MSFT,216.8726820061311,69529
TSLA,2873.5073319814655,17010
TSLA,2512.0987303255656,27699
GOOGL,2311.4163695217335,76365
MSFT,2346.637592469947,24668
AAPL,2304.518820974578,23087
META,1588.3520359225201,60773
META,2460.5219432759554,30192
GOOGL,566.0341092647769,6715
AMZN,2527.770885358669,36754
AAPL,698.81132431138,38365
GOOGL,2398.0098248112326,51714
AMZN,692.5622838989124,75443
AAPL,769.1752204321124,15308
TSLA,1674.7522029155318,36856
MSFT,934.2179604347535,97827
AMZN,2525.4890585153794,86168
MSFT,495.4599679725172,62614
AMZN,1127.281319908128,14440
MSFT,2968.9175949603045,95896
META,410.620630688337,78499
AMZN,1235.1521508810474,88212
MSFT,878.4768966258158,62303
META,172.33236365526363,88514
TSLA,451.909307520301,16526
MSFT,2687.812488178791,84223
META,1672.0129697511275,42799
AMZN,2906.221458699942,64765
META,2595.842322345132,36893
META,2608.806144612099,70195
MSFT,2917.2837073130363,47911
MSFT,167.63675924817164,67640
GOOGL,2969.1229481088676,26694
AMZN,2391.4806839128646,61126
META,139.07733940232168,49058
MSFT,2819.6573549523805,29552
AMZN,2613.6849295791803,25495
GOOGL,1245.2066625397642,44355
AMZN,1731.6728583475876,98309
AMZN,896.295634536869,15030
AMZN,2228.8740233291574,5789
AAPL,1920.4341308723426,78100
MSFT,268.905589546605,28354
AAPL,1254.659861546492,79203
MSFT,2123.2261796508083,34016
MSFT,1934.2803475647218,88781
GOOGL,421.77620431494904,58896
AAPL,464.9090950178842,79460
AAPL,306.2722674116863,87601
TSLA,2667.8662295592594,82703
GOOGL,1621.3048165240361,90039
META,2490.0455203907877,87524
MSFT,2646.434327407771,55069
MSFT,799.5688562422448,28259
TSLA,2675.5761018781277,79006
MSFT,694.6955178615314,90969
AAPL,2621.2147036433503,4818
META,1465.48487099005,15171
TSLA,1753.4247894455978,19511
TSLA,1618.5294499521353,97996
MSFT,901.0728822527386,41801
MSFT,449.22655182862,22832
TSLA,1351.7813250460924,11715
META,1604.0248984916027,50510
AAPL,2779.0656123025437,74026
MSFT,1795.8259250939457,98040
MSFT,1840.0901863728452,41325
TSLA,878.4210313563303,58616
GOOGL,181.67505022239914,77406
META,1226.9289009285194,53981
AAPL,1022.1820696406952,9635
MSFT,610.6961642670983,69045
META,588.097120032497,79910
MSFT,2704.743055891386,49848
GOOGL,215.36385267880664,95527
MSFT,2427.0054671803227,58786
AMZN,611.6832319973253,3520
META,543.8605910186708,5294
TSLA,2346.4095116725007,79134
MSFT,1974.5930505084084,3713
META,2443.1801696671214,2726
AMZN,708.9486113520975,1599
MSFT,454.83110119788887,85663
TSLA,2754.5017438620353,57144
AMZN,1384.2984446433663,31618
AMZN,2976.328982707205,86670
TSLA,1796.7201095170562,19553
GOOGL,116.74419821676628,83900
GOOGL,2784.4582356529354,37281
TSLA,2199.190555053933,24692
MSFT,2863.178245786182,11104
AAPL,1414.5331465297347,42522
MSFT,2942.0504925414853,86113
AMZN,2882.5361664061707,70407
AAPL,2916.4436439120072,51369
AMZN,1877.7391691936525,37293
AMZN,2091.4210822677096,21469
TSLA,1914.4868445163747,35275
META,1268.2777546116015,71025
GOOGL,682.0950264398,40090
GOOGL,714.9628030755309,31251
GOOGL,1694.8463606722166,45144
GOOGL,823.1517393833795,81473
AAPL,811.995899135975,66684
GOOGL,2806.7062795513293,68883
TSLA,2719.23744428073,97697
MSFT,1449.5852663718879,88252
AMZN,616.78539527496,83045
MSFT,1264.8025399710634,81739
AAPL,1208.3837022758519,39717
TSLA,1910.4413092142522,68518
AMZN,2829.023676694398,73628
AAPL,1913.809930361168,66346
META,1059.194236434424,50740
TSLA,2608.7573980694656,68217
AMZN,2746.6873763374656,53518
GOOGL,2442.969377077106,53707
AMZN,101.17290338519163,49253
AAPL,1612.5975353175775,63976
AAPL,2424.584994974046,27955
META,1185.8666635818968,67767
AMZN,1141.6520647696395,13978
TSLA,256.15515975856744,79237
TSLA,1316.3998435142319,36419
GOOGL,2380.6877825585457,12109
AAPL,1486.8651458527008,11545
GOOGL,1578.4098529649348,64108
GOOGL,893.2917848074466,85922
TSLA,527.5376809345047,4692
META,1320.7605657498952,29025
GOOGL,815.4631454054035,10170
MSFT,1362.9273309181522,3446
GOOGL,2200.844221632665,15662
GOOGL,191.41592100113473,79018
META,376.91978712515595,27271
AAPL,1461.585527545642,45143
AMZN,1107.2650808326857,90272
GOOGL,593.3679441852366,45172
GOOGL,2301.1613454889475,58516
AMZN,2267.2514098804686,83164
AAPL,2919.987809863371,79563
META,2085.7973392810827,21348
META,2865.2881219977417,92343
META,2936.1808798583565,49091
AAPL,528.9664674594098,82060
META,614.7919552953553,86517
MSFT,242.09771655727874,85971
TSLA,870.3309716407624,91509
AAPL,1984.787239256254,85136
AAPL,748.5112462622411,6464
MSFT,2288.682616446726,72115
AMZN,1417.0443211568845,41424
META,1250.7210104718522,2642
AAPL,565.1316675304067,39168
AAPL,2474.394204360719,74652
GOOGL,2678.768535548966,62749
TSLA,1010.9582199692074,82826
AMZN,1953.774368503867,26501
GOOGL,191.53996117577682,26802
TSLA,1376.7323632477571,63922
AMZN,1639.7845671133261,4662
META,1497.396668871298,84695
TSLA,949.8693730383721,48042
AMZN,1737.3965497217218,98149
AAPL,2407.16732200544,29532
AMZN,2547.5652385699514,75318
META,2723.6851136740474,6487
MSFT,440.6232313369125,16483
META,2888.4886281439703,67532
META,2176.2308938487477,68423
GOOGL,1111.3097803344285,7393
MSFT,421.6383744825253,18626
META,2967.6697498099097,70370
TSLA,1241.0116231294585,84819
META,2558.796705523409,37380
TSLA,2703.037445431197,26201
MSFT,1172.8126494858234,3334
AMZN,1466.6063288522582,85629
GOOGL,676.1054294298945,95047
META,908.8854503034215,97639
